trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
192,6,226.3548337357227,200.99661457683538,135.81290024143365,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,7,232.80748656852163,202.67292708974853,139.684491941113,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,8,255.58978995668255,218.1434247025316,153.35387397400956,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,9,257.40228532662604,215.38271769471083,154.44137119597565,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
192,10,266.41151604373516,218.55023425364075,159.8469096262411,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
192,11,274.82785155092984,221.0338831158302,164.89671093055793,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
192,12,284.83179493256,224.58792649299735,170.89907695953602,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
192,13,236.46421467439893,182.79452896082282,141.8785288046394,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,14,234.29481838323414,177.56619124310237,140.5768910299405,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,15,238.94389052902255,177.53883030382792,119.47194526451128,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
192,16,242.8481234350492,176.9016988846192,24.284812343504917,0.07999999999999999,0.06999999999999999,0.03,0.32000000000000006,0.019999999999999997,0.48,DP
