trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
43,22,165.477652327891,107.0374051198505,16.5477652327891,0.15999999999999998,0.06999999999999999,0.03,0.28,0.039999999999999994,0.42000000000000004,DP
43,23,160.97674248339075,102.08435385752834,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
43,24,201.7018387740913,125.40236732262896,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
43,25,271.9707388552281,165.77456121264638,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
43,26,373.83913005315003,223.3985199792461,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
43,27,263.513417588626,154.38250943740587,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
43,28,345.3189545107044,198.34242010315108,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
43,29,344.53804915862037,194.01361562813213,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
43,30,221.84518929696006,122.47427087108952,0.0,,,,,,,DP
44,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
44,1,210.8464509294556,206.71220679358393,147.5925156506189,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
44,2,225.8435544978898,217.0737740271913,158.09048814852287,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
44,3,215.79383840216556,203.3473535839963,172.63507072173243,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
44,4,256.70978874020904,237.16016414387488,205.3678309921672,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
44,5,273.39343608388816,247.62085826644338,191.3754052587217,-8.881784197001253e-17,0.49,0.21000000000000002,0.12000000000000002,-2.2204460492503132e-17,0.18000000000000002,DP
44,6,275.03991203219715,244.22757084359876,220.0319296257577,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
44,7,293.2737971451258,255.31248922544142,234.61903771610062,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
44,8,304.5614103272281,259.94023115036975,243.64912826178244,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
